Territory X Date,target
Armenia X 5/19/20,0.0
Armenia X 5/20/20,0.0
Armenia X 5/21/20,0.0
Armenia X 5/22/20,0.0
Armenia X 5/23/20,0.0
Armenia X 5/24/20,0.0
Armenia X 5/25/20,0.0
Armenia X 5/26/20,0.0
Armenia X 5/27/20,0.0
Armenia X 5/28/20,0.0
Armenia X 5/29/20,0.0
Armenia X 5/30/20,0.0
Armenia X 5/31/20,0.0
Armenia X 6/1/20,0.0
Armenia X 6/2/20,0.0
Armenia X 6/3/20,0.0
Armenia X 6/4/20,0.0
Armenia X 6/5/20,0.0
Armenia X 6/6/20,0.0
Armenia X 6/7/20,0.0
Aruba X 3/6/20,0.0
Aruba X 3/7/20,0.0
Aruba X 3/8/20,0.0
Aruba X 3/9/20,0.0
Aruba X 3/10/20,0.0
Aruba X 3/11/20,0.0
Aruba X 3/12/20,0.0
Aruba X 3/13/20,0.0
Aruba X 3/14/20,0.0
Aruba X 3/15/20,0.0
Aruba X 3/16/20,0.0
Aruba X 3/17/20,0.0
Aruba X 3/18/20,0.0
Aruba X 3/19/20,0.0
Aruba X 3/20/20,0.0
Aruba X 3/21/20,0.0
Aruba X 3/22/20,0.0
Aruba X 3/23/20,0.0
Aruba X 3/24/20,0.0
Aruba X 3/25/20,0.0
Aruba X 3/26/20,0.0
Aruba X 3/27/20,0.0
Aruba X 3/28/20,0.0
Aruba X 3/29/20,0.0
Aruba X 3/30/20,0.0
Aruba X 3/31/20,0.0
Aruba X 4/1/20,0.0
Aruba X 4/2/20,0.0
Aruba X 4/3/20,0.0
Aruba X 4/4/20,0.0
Aruba X 4/5/20,0.0
Aruba X 4/6/20,0.0
Aruba X 4/7/20,0.0
Aruba X 4/8/20,0.0
Aruba X 4/9/20,0.0
Aruba X 4/10/20,0.0
Aruba X 4/11/20,0.0
Aruba X 4/12/20,0.0
Aruba X 4/13/20,0.0
Aruba X 4/14/20,0.0
Aruba X 4/15/20,0.0
Aruba X 4/16/20,0.0
Aruba X 4/17/20,0.0
Aruba X 4/18/20,0.0
Aruba X 4/19/20,0.0
Aruba X 4/20/20,0.0
Aruba X 4/21/20,0.0
Aruba X 4/22/20,0.0
Aruba X 4/23/20,0.0
Aruba X 4/24/20,0.0
Aruba X 4/25/20,0.0
Aruba X 4/26/20,0.0
Aruba X 4/27/20,0.0
Aruba X 4/28/20,0.0
Aruba X 4/29/20,0.0
Aruba X 4/30/20,0.0
Aruba X 5/1/20,0.0
Aruba X 5/2/20,0.0
Aruba X 5/3/20,0.0
Aruba X 5/4/20,0.0
Aruba X 5/5/20,0.0
Aruba X 5/6/20,0.0
Aruba X 5/7/20,0.0
Aruba X 5/8/20,0.0
Aruba X 5/9/20,0.0
Aruba X 5/10/20,0.0
Aruba X 5/11/20,0.0
Aruba X 5/12/20,0.0
Aruba X 5/13/20,0.0
Aruba X 5/14/20,0.0
Aruba X 5/15/20,0.0
Aruba X 5/16/20,0.0
Aruba X 5/17/20,0.0
Aruba X 5/18/20,0.0
Aruba X 5/19/20,0.0
Aruba X 5/20/20,0.0
Aruba X 5/21/20,0.0
Aruba X 5/22/20,0.0
Aruba X 5/23/20,0.0
Aruba X 5/24/20,0.0
Aruba X 5/25/20,0.0
Aruba X 5/26/20,0.0
Aruba X 5/27/20,0.0
Aruba X 5/28/20,0.0
Aruba X 5/29/20,0.0
Aruba X 5/30/20,0.0
Aruba X 5/31/20,0.0
Aruba X 6/1/20,0.0
Aruba X 6/2/20,0.0
Aruba X 6/3/20,0.0
Aruba X 6/4/20,0.0
Aruba X 6/5/20,0.0
Aruba X 6/6/20,0.0
Aruba X 6/7/20,0.0
Australia X 3/6/20,2.0
Australia X 3/7/20,2.0
Australia X 3/8/20,3.0
Australia X 3/9/20,3.0
Australia X 3/10/20,3.0
Australia X 3/11/20,3.0
Australia X 3/12/20,3.0
Australia X 3/13/20,3.0
Australia X 3/14/20,3.0
Australia X 3/15/20,3.0
Australia X 3/16/20,3.0
Australia X 3/17/20,5.0
Australia X 3/18/20,6.0
Australia X 3/19/20,6.0
Australia X 3/20/20,7.000000000000001
Australia X 3/21/20,7.000000000000001
Australia X 3/22/20,7.000000000000001
Australia X 3/23/20,7.000000000000001
Australia X 3/24/20,8.0
Australia X 3/25/20,8.0
Australia X 3/26/20,13.0
Australia X 3/27/20,13.0
Australia X 3/28/20,14.000000000000002
Australia X 3/29/20,16.0
Australia X 3/30/20,17.0
Australia X 3/31/20,18.0
Australia X 4/1/20,20.0
Australia X 4/2/20,9.427047387580387
Australia X 4/3/20,10.14362208021339
Australia X 4/4/20,10.691839822393376
Australia X 4/5/20,11.113209626055323
Australia X 4/6/20,11.440623835951556
Australia X 4/7/20,11.658250388572924
Australia X 4/8/20,11.809671104711015
Australia X 4/9/20,11.93043921230128
Australia X 4/10/20,12.008925694681238
Australia X 4/11/20,12.074156767339446
Australia X 4/12/20,12.130220618855674
Australia X 4/13/20,12.180032352043781
Australia X 4/14/20,12.20506762561854
Australia X 4/15/20,12.229308845708147
Australia X 4/16/20,12.150255729211494
Australia X 4/17/20,12.080813186767045
Australia X 4/18/20,11.997660395863932
Australia X 4/19/20,11.880086113815196
Australia X 4/20/20,11.750445587967988
Australia X 4/21/20,11.607955484942067
Australia X 4/22/20,11.431375448300969
Australia X 4/23/20,11.48097048222553
Australia X 4/24/20,11.500865465495735
Australia X 4/25/20,11.499902187497355
Australia X 4/26/20,11.484345018106978
Australia X 4/27/20,11.458544788474683
Australia X 4/28/20,11.426319387392141
Australia X 4/29/20,11.389916208281647
Australia X 4/30/20,11.350467753654812
Australia X 5/1/20,11.30912107473705
Australia X 5/2/20,11.266256735252682
Australia X 5/3/20,11.22209832596127
Australia X 5/4/20,11.176775253843516
Australia X 5/5/20,11.130776049394626
Australia X 5/6/20,11.084048643533606
Australia X 5/7/20,11.03866048506461
Australia X 5/8/20,10.994168221077416
Australia X 5/9/20,10.95069742994383
Australia X 5/10/20,10.908813980058767
Australia X 5/11/20,10.868608226592187
Australia X 5/12/20,10.83020268502878
Australia X 5/13/20,10.794183898251504
Australia X 5/14/20,10.755748493538704
Australia X 5/15/20,10.715852091670968
Australia X 5/16/20,10.675111098680645
Australia X 5/17/20,10.633915266953409
Australia X 5/18/20,10.592518050398212
Australia X 5/19/20,10.551050387439318
Australia X 5/20/20,10.5095873188111
Australia X 5/21/20,10.468174022098538
Australia X 5/22/20,10.426831171789672
Australia X 5/23/20,10.385570253711194
Australia X 5/24/20,10.344406582298689
Australia X 5/25/20,10.30334704904817
Australia X 5/26/20,10.262392419681419
Australia X 5/27/20,10.221551882859785
Australia X 5/28/20,10.180789449659642
Australia X 5/29/20,10.140079085540492
Australia X 5/30/20,10.099403178901412
Australia X 5/31/20,10.058733398036566
Australia X 6/1/20,10.018039114074782
Australia X 6/2/20,9.977289698144887
Australia X 6/3/20,9.936439972661901
Australia X 6/4/20,9.895558086864185
Australia X 6/5/20,9.85467390390113
Australia X 6/6/20,9.813801972486544
Australia X 6/7/20,9.77295071556
Austria X 3/6/20,0.0
Austria X 3/7/20,0.0
Austria X 3/8/20,0.0
Austria X 3/9/20,0.0
Austria X 3/10/20,0.0
Austria X 3/11/20,0.0
Austria X 3/12/20,1.0
Austria X 3/13/20,1.0
Austria X 3/14/20,1.0
Austria X 3/15/20,1.0
Austria X 3/16/20,3.0
Austria X 3/17/20,3.0
Austria X 3/18/20,4.0
Austria X 3/19/20,6.0
Austria X 3/20/20,6.0
Austria X 3/21/20,8.0
Austria X 3/22/20,16.0
Austria X 3/23/20,21.0
Austria X 3/24/20,28.000000000000004
Austria X 3/25/20,30.0
Austria X 3/26/20,49.0
Austria X 3/27/20,58.00000000000001
Austria X 3/28/20,68.0
Austria X 3/29/20,86.0
Austria X 3/30/20,107.99999999999999
Austria X 3/31/20,128.0
Austria X 4/1/20,146.0
Austria X 4/2/20,40.4068105656188
Austria X 4/3/20,46.64124684641138
Austria X 4/4/20,51.43227000720799
Austria X 4/5/20,55.12972607742995
Austria X 4/6/20,57.972612138837576
Austria X 4/7/20,60.22342986892909
Austria X 4/8/20,62.02529573114589
Austria X 4/9/20,63.48157603992149
Austria X 4/10/20,64.72662127576768
Austria X 4/11/20,65.78304167138413
Austria X 4/12/20,66.57722379779443
Austria X 4/13/20,67.21839020960033
Austria X 4/14/20,67.69312546122819
Austria X 4/15/20,68.12783490400761
Austria X 4/16/20,68.17871558479965
Austria X 4/17/20,68.08907100465149
Austria X 4/18/20,67.84471387043595
Austria X 4/19/20,67.28653944795951
Austria X 4/20/20,66.35105408728123
Austria X 4/21/20,65.09979119058698
Austria X 4/22/20,63.583453791216016
Austria X 4/23/20,64.35016794595867
Austria X 4/24/20,64.85642643179744
Austria X 4/25/20,65.18017360009253
Austria X 4/26/20,65.3769273427315
Austria X 4/27/20,65.4862846643664
Austria X 4/28/20,65.5346599034965
Austria X 4/29/20,65.54034462198615
Austria X 4/30/20,65.51590278279036
Austria X 5/1/20,65.46878945315257
Austria X 5/2/20,65.40459746494889
Austria X 5/3/20,65.3294587181881
Austria X 5/4/20,65.24645447731018
Austria X 5/5/20,65.15857412014157
Austria X 5/6/20,65.06595853948966
Austria X 5/7/20,64.97586677782238
Austria X 5/8/20,64.88998342305422
Austria X 5/9/20,64.81033610645682
Austria X 5/10/20,64.74222974851727
Austria X 5/11/20,64.69202290289104
Austria X 5/12/20,64.66448754770681
Austria X 5/13/20,64.66328077018261
Austria X 5/14/20,64.63962915586308
Austria X 5/15/20,64.60212716599926
Austria X 5/16/20,64.55639826133847
Austria X 5/17/20,64.5059892651625
Austria X 5/18/20,64.45311770774424
Austria X 5/19/20,64.39917413983494
Austria X 5/20/20,64.34493653476238
Austria X 5/21/20,64.2909072060138
Austria X 5/22/20,64.23740469384938
Austria X 5/23/20,64.18461889727041
Austria X 5/24/20,64.13258044514805
Austria X 5/25/20,64.08135672099888
Austria X 5/26/20,64.03094159904867
Austria X 5/27/20,63.98133507929742
Austria X 5/28/20,63.93241464626044
Austria X 5/29/20,63.88406391022727
Austria X 5/30/20,63.83611134951934
Austria X 5/31/20,63.78835481358692
Austria X 6/1/20,63.74042675597593
Austria X 6/2/20,63.69192900136113
Austria X 6/3/20,63.642395990900695
Austria X 6/4/20,63.592397421598434
Austria X 6/5/20,63.54227633681148
Austria X 6/6/20,63.492161377798766
Austria X 6/7/20,63.44215668272227
Azerbaijan X 3/6/20,0.0
Azerbaijan X 3/7/20,0.0
Azerbaijan X 3/8/20,0.0
Azerbaijan X 3/9/20,0.0
Azerbaijan X 3/10/20,0.0
Azerbaijan X 3/11/20,0.0
Azerbaijan X 3/12/20,0.0
Azerbaijan X 3/13/20,1.0
Azerbaijan X 3/14/20,1.0
Azerbaijan X 3/15/20,1.0
Azerbaijan X 3/16/20,1.0
Azerbaijan X 3/17/20,1.0
Azerbaijan X 3/18/20,1.0
Azerbaijan X 3/19/20,1.0
Azerbaijan X 3/20/20,1.0
Azerbaijan X 3/21/20,1.0
Azerbaijan X 3/22/20,1.0
Azerbaijan X 3/23/20,1.0
Azerbaijan X 3/24/20,1.0
Azerbaijan X 3/25/20,2.0
Azerbaijan X 3/26/20,3.0
Azerbaijan X 3/27/20,3.0
Azerbaijan X 3/28/20,4.0
Azerbaijan X 3/29/20,4.0
Azerbaijan X 3/30/20,4.0
Azerbaijan X 3/31/20,5.0
Azerbaijan X 4/1/20,5.0
Azerbaijan X 4/2/20,1.827945197437657
Azerbaijan X 4/3/20,2.0137251898268005
Azerbaijan X 4/4/20,2.1472098304366227
Azerbaijan X 4/5/20,2.241128478126484
Azerbaijan X 4/6/20,2.3055984233360505
Azerbaijan X 4/7/20,2.348410310878535
Azerbaijan X 4/8/20,2.375450435501989
Azerbaijan X 4/9/20,2.391093365731649
Azerbaijan X 4/10/20,2.398545178657514
Azerbaijan X 4/11/20,2.4001369228062686
Azerbaijan X 4/12/20,2.3975485917617334
Azerbaijan X 4/13/20,2.3919816029956564
Azerbaijan X 4/14/20,2.384293947761762
Azerbaijan X 4/15/20,2.3545089019899024
Azerbaijan X 4/16/20,2.304986994495266
Azerbaijan X 4/17/20,2.2579651686100988
Azerbaijan X 4/18/20,2.1920483920985134
Azerbaijan X 4/19/20,2.129150282271439
Azerbaijan X 4/20/20,2.068231946104788
Azerbaijan X 4/21/20,1.987940466060536
Azerbaijan X 4/22/20,1.9102325312996982
Azerbaijan X 4/23/20,1.8994157540146261
Azerbaijan X 4/24/20,1.8794966505083721
Azerbaijan X 4/25/20,1.8532266505644657
Azerbaijan X 4/26/20,1.8225589190114988
Azerbaijan X 4/27/20,1.7888552920339862
Azerbaijan X 4/28/20,1.7530486101895804
Azerbaijan X 4/29/20,1.7157659996155417
Azerbaijan X 4/30/20,1.677426692986046
Azerbaijan X 5/1/20,1.6383017558109714
Azerbaijan X 5/2/20,1.59856806982134
Azerbaijan X 5/3/20,1.5583324532053666
Azerbaijan X 5/4/20,1.5176619066187413
Azerbaijan X 5/5/20,1.4765962475939887
Azerbaijan X 5/6/20,1.4355772975977743
Azerbaijan X 5/7/20,1.3949618829792598
Azerbaijan X 5/8/20,1.3546198310359614
Azerbaijan X 5/9/20,1.3148880593507783
Azerbaijan X 5/10/20,1.2756360123603372
Azerbaijan X 5/11/20,1.2367741006164579
Azerbaijan X 5/12/20,1.1986740820429986
Azerbaijan X 5/13/20,1.1612302870344138
Azerbaijan X 5/14/20,1.1230295760469744
Azerbaijan X 5/15/20,1.0843713462963933
Azerbaijan X 5/16/20,1.0454470282274997
Azerbaijan X 5/17/20,1.00637262868986
Azerbaijan X 5/18/20,0.9672296970529715
Azerbaijan X 5/19/20,0.9280580508493586
Azerbaijan X 5/20/20,0.8888898503937526
Azerbaijan X 5/21/20,0.8497381129564019
Azerbaijan X 5/22/20,0.8106150900857756
Azerbaijan X 5/23/20,0.7715265725528297
Azerbaijan X 5/24/20,0.7324774418339075
Azerbaijan X 5/25/20,0.6934715743955167
Azerbaijan X 5/26/20,0.6545120331247745
Azerbaijan X 5/27/20,0.6155984351607913
Azerbaijan X 5/28/20,0.5767124031808635
Azerbaijan X 5/29/20,0.5378552771981049
Azerbaijan X 5/30/20,0.499010785624705
Azerbaijan X 5/31/20,0.46017031409064657
Azerbaijan X 6/1/20,0.42132869397391914
Azerbaijan X 6/2/20,0.3824713765607157
Azerbaijan X 6/3/20,0.3435895560505742
Azerbaijan X 6/4/20,0.30470122690530843
Azerbaijan X 6/5/20,0.2658190235342772
Azerbaijan X 6/6/20,0.22694639168548747
Azerbaijan X 6/7/20,0.18808371421982883
Bahamas (the) X 3/6/20,0.0
Bahamas (the) X 3/7/20,0.0
Bahamas (the) X 3/8/20,0.0
Bahamas (the) X 3/9/20,0.0
Bahamas (the) X 3/10/20,0.0
Bahamas (the) X 3/11/20,0.0
Bahamas (the) X 3/12/20,0.0
Bahamas (the) X 3/13/20,0.0
Bahamas (the) X 3/14/20,0.0
Bahamas (the) X 3/15/20,0.0
Bahamas (the) X 3/16/20,0.0
Bahamas (the) X 3/17/20,0.0
Bahamas (the) X 3/18/20,0.0
Bahamas (the) X 3/19/20,0.0
Bahamas (the) X 3/20/20,0.0
Bahamas (the) X 3/21/20,0.0
Bahamas (the) X 3/22/20,0.0
Bahamas (the) X 3/23/20,0.0
Bahamas (the) X 3/24/20,0.0
Bahamas (the) X 3/25/20,0.0
Bahamas (the) X 3/26/20,0.0
Bahamas (the) X 3/27/20,0.0
Bahamas (the) X 3/28/20,0.0
Bahamas (the) X 3/29/20,0.0
Bahamas (the) X 3/30/20,0.0
Bahamas (the) X 3/31/20,0.0
Bahamas (the) X 4/1/20,1.0
Bahamas (the) X 4/2/20,0.0
Bahamas (the) X 4/3/20,0.0
Bahamas (the) X 4/4/20,0.0
Bahamas (the) X 4/5/20,0.0
Bahamas (the) X 4/6/20,0.0
Bahamas (the) X 4/7/20,0.0
Bahamas (the) X 4/8/20,0.0
Bahamas (the) X 4/9/20,0.0
Bahamas (the) X 4/10/20,0.0
Bahamas (the) X 4/11/20,0.0
Bahamas (the) X 4/12/20,0.0
Bahamas (the) X 4/13/20,0.0
Bahamas (the) X 4/14/20,0.0
Bahamas (the) X 4/15/20,0.0
Bahamas (the) X 4/16/20,0.0
Bahamas (the) X 4/17/20,0.0
Bahamas (the) X 4/18/20,0.0
Bahamas (the) X 4/19/20,0.0
Bahamas (the) X 4/20/20,0.0
Bahamas (the) X 4/21/20,0.0
Bahamas (the) X 4/22/20,0.0
Bahamas (the) X 4/23/20,0.0
Bahamas (the) X 4/24/20,0.0
Bahamas (the) X 4/25/20,0.0
Bahamas (the) X 4/26/20,0.0
Bahamas (the) X 4/27/20,0.0
Bahamas (the) X 4/28/20,0.0
Bahamas (the) X 4/29/20,0.0
Bahamas (the) X 4/30/20,0.0
Bahamas (the) X 5/1/20,0.0
Bahamas (the) X 5/2/20,0.0
Bahamas (the) X 5/3/20,0.0
Bahamas (the) X 5/4/20,0.0
Bahamas (the) X 5/5/20,0.0
Bahamas (the) X 5/6/20,0.0
Bahamas (the) X 5/7/20,0.0
Bahamas (the) X 5/8/20,0.0
Bahamas (the) X 5/9/20,0.0
Bahamas (the) X 5/10/20,0.0
Bahamas (the) X 5/11/20,0.0
Bahamas (the) X 5/12/20,0.0
Bahamas (the) X 5/13/20,0.0
Bahamas (the) X 5/14/20,0.0
Bahamas (the) X 5/15/20,0.0
Bahamas (the) X 5/16/20,0.0
Bahamas (the) X 5/17/20,0.0
Bahamas (the) X 5/18/20,0.0
Bahamas (the) X 5/19/20,0.0
Bahamas (the) X 5/20/20,0.0
Bahamas (the) X 5/21/20,0.0
Bahamas (the) X 5/22/20,0.0
Bahamas (the) X 5/23/20,0.0
Bahamas (the) X 5/24/20,0.0
Bahamas (the) X 5/25/20,0.0
Bahamas (the) X 5/26/20,0.0
Bahamas (the) X 5/27/20,0.0
Bahamas (the) X 5/28/20,0.0
Bahamas (the) X 5/29/20,0.0
Bahamas (the) X 5/30/20,0.0
Bahamas (the) X 5/31/20,0.0
Bahamas (the) X 6/1/20,0.0
Bahamas (the) X 6/2/20,0.0
Bahamas (the) X 6/3/20,0.0
Bahamas (the) X 6/4/20,0.0
Bahamas (the) X 6/5/20,0.0
Bahamas (the) X 6/6/20,0.0
Bahamas (the) X 6/7/20,0.0
Bahrain X 3/6/20,0.0
Bahrain X 3/7/20,0.0
Bahrain X 3/8/20,0.0
Bahrain X 3/9/20,0.0
Bahrain X 3/10/20,0.0
Bahrain X 3/11/20,0.0
Bahrain X 3/12/20,0.0
Bahrain X 3/13/20,0.0
Bahrain X 3/14/20,0.0
Bahrain X 3/15/20,0.0
Bahrain X 3/16/20,1.0
Bahrain X 3/17/20,1.0
Bahrain X 3/18/20,1.0
Bahrain X 3/19/20,1.0
Bahrain X 3/20/20,1.0
Bahrain X 3/21/20,1.0
Bahrain X 3/22/20,2.0
Bahrain X 3/23/20,2.0
Bahrain X 3/24/20,3.0
Bahrain X 3/25/20,4.0
Bahrain X 3/26/20,4.0
Bahrain X 3/27/20,4.0
Bahrain X 3/28/20,4.0
Bahrain X 3/29/20,4.0
Bahrain X 3/30/20,4.0
Bahrain X 3/31/20,4.0
Bahrain X 4/1/20,4.0
Bahrain X 4/2/20,2.217899159368244
Bahrain X 4/3/20,2.387355494865915
Bahrain X 4/4/20,2.5124076243810123
Bahrain X 4/5/20,2.6043325239879778
Bahrain X 4/6/20,2.6512980693223653
Bahrain X 4/7/20,2.682479217328364
Bahrain X 4/8/20,2.7022524508356582
Bahrain X 4/9/20,2.713836098482716
Bahrain X 4/10/20,2.7195759489404736
Bahrain X 4/11/20,2.7211585044278763
Bahrain X 4/12/20,2.6992152153979987
Bahrain X 4/13/20,2.6771279706736095
Bahrain X 4/14/20,2.6343390547845047
Bahrain X 4/15/20,2.5727821066539036
Bahrain X 4/16/20,2.5143772522278596
Bahrain X 4/17/20,2.458086172773619
Bahrain X 4/18/20,2.4031345321418485
Bahrain X 4/19/20,2.348948996150284
Bahrain X 4/20/20,2.2951099492638605
Bahrain X 4/21/20,2.241314548518858
Bahrain X 4/22/20,2.187339203155716
Bahrain X 4/23/20,2.169713819239405
Bahrain X 4/24/20,2.144699603013578
Bahrain X 4/25/20,2.1144872844888596
Bahrain X 4/26/20,2.0806205587723525
Bahrain X 4/27/20,2.0445721002761275
Bahrain X 4/28/20,2.0069791809510207
Bahrain X 4/29/20,1.9682591191667598
Bahrain X 4/30/20,1.9286887233465677
Bahrain X 5/1/20,1.8884425780561287
Bahrain X 5/2/20,1.8476280757749919
Bahrain X 5/3/20,1.8067387241899269
Bahrain X 5/4/20,1.765730494298623
Bahrain X 5/5/20,1.7249963928043144
Bahrain X 5/6/20,1.684853811384528
Bahrain X 5/7/20,1.6451553485967452
Bahrain X 5/8/20,1.6058045234967722
Bahrain X 5/9/20,1.566737398316036
Bahrain X 5/10/20,1.5279202812962467
Bahrain X 5/11/20,1.489333263671142
Bahrain X 5/12/20,1.4509694539447082
Bahrain X 5/13/20,1.4128277035342762
Bahrain X 5/14/20,1.3741591365396744
Bahrain X 5/15/20,1.3351869608595734
Bahrain X 5/16/20,1.296050537857809
Bahrain X 5/17/20,1.256843285591458
Bahrain X 5/18/20,1.2176103816454997
Bahrain X 5/19/20,1.1783820720302174
Bahrain X 5/20/20,1.1391759683465352
Bahrain X 5/21/20,1.1000039392820327
Bahrain X 5/22/20,1.0608732591936132
Bahrain X 5/23/20,1.021790436716401
Bahrain X 5/24/20,0.9827520261023892
Bahrain X 5/25/20,0.9437553473253502
Bahrain X 5/26/20,0.9047942746110493
Bahrain X 5/27/20,0.8658515792194521
Bahrain X 5/28/20,0.8269222839589929
Bahrain X 5/29/20,0.7880000716249924
Bahrain X 5/30/20,0.7490786728703824
Bahrain X 5/31/20,0.7101570348277164
Bahrain X 6/1/20,0.6712304195934848
Bahrain X 6/2/20,0.6322957642805704
Bahrain X 6/3/20,0.5933523031671939
Bahrain X 6/4/20,0.554411522080045
Bahrain X 6/5/20,0.5154791639324685
Bahrain X 6/6/20,0.47655867447247147
Bahrain X 6/7/20,0.4376512022827228
Bangladesh X 3/6/20,0.0
Bangladesh X 3/7/20,0.0
Bangladesh X 3/8/20,0.0
Bangladesh X 3/9/20,0.0
Bangladesh X 3/10/20,0.0
Bangladesh X 3/11/20,0.0
Bangladesh X 3/12/20,0.0
Bangladesh X 3/13/20,0.0
Bangladesh X 3/14/20,0.0
Bangladesh X 3/15/20,0.0
Bangladesh X 3/16/20,0.0
Bangladesh X 3/17/20,0.0
Bangladesh X 3/18/20,1.0
Bangladesh X 3/19/20,1.0
Bangladesh X 3/20/20,1.0
Bangladesh X 3/21/20,2.0
Bangladesh X 3/22/20,2.0
Bangladesh X 3/23/20,3.0
Bangladesh X 3/24/20,4.0
Bangladesh X 3/25/20,5.0
Bangladesh X 3/26/20,5.0
Bangladesh X 3/27/20,5.0
Bangladesh X 3/28/20,5.0
Bangladesh X 3/29/20,5.0
Bangladesh X 3/30/20,5.0
Bangladesh X 3/31/20,5.0
Bangladesh X 4/1/20,6.0
Bangladesh X 4/2/20,2.82654919581546
Bangladesh X 4/3/20,3.0664174775301944
Bangladesh X 4/4/20,3.2460619327321183
Bangladesh X 4/5/20,3.380658592795953
Bangladesh X 4/6/20,3.4820592994219624
Bangladesh X 4/7/20,3.559305695380317
Bangladesh X 4/8/20,3.5985742053890135
Bangladesh X 4/9/20,3.62737644725712
Bangladesh X 4/10/20,3.648780285293469
Bangladesh X 4/11/20,3.6443995909939986
Bangladesh X 4/12/20,3.6383350745018106
Bangladesh X 4/13/20,3.6105382253299467
Bangladesh X 4/14/20,3.5633054430945776
Bangladesh X 4/15/20,3.4982298119575717
Bangladesh X 4/16/20,3.436976281082025
Bangladesh X 4/17/20,3.378312421264127
Bangladesh X 4/18/20,3.321325875003822
Bangladesh X 4/19/20,3.265339361387305
Bangladesh X 4/20/20,3.209863775628037
Bangladesh X 4/21/20,3.1545394199201837
Bangladesh X 4/22/20,3.0785195188218495
Bangladesh X 4/23/20,3.069470601694775
Bangladesh X 4/24/20,3.050266299469513
Bangladesh X 4/25/20,3.02392508740013
Bangladesh X 4/26/20,2.992573949159123
Bangladesh X 4/27/20,2.95767196759698
Bangladesh X 4/28/20,2.920210178126581
Bangladesh X 4/29/20,2.8812701627612114
Bangladesh X 4/30/20,2.8412018563540187
Bangladesh X 5/1/20,2.8002273182210047
Bangladesh X 5/2/20,2.7589041852479568
Bangladesh X 5/3/20,2.7172353288915474
Bangladesh X 5/4/20,2.675635961786611
Bangladesh X 5/5/20,2.6344370671722572
Bangladesh X 5/6/20,2.5939215792459436
Bangladesh X 5/7/20,2.553913381998427
Bangladesh X 5/8/20,2.5142932142625796
Bangladesh X 5/9/20,2.4749889067607
Bangladesh X 5/10/20,2.435959493377595
Bangladesh X 5/11/20,2.397181428168551
Bangladesh X 5/12/20,2.3586424595850985
Bangladesh X 5/13/20,2.320765840340755
Bangladesh X 5/14/20,2.282134219422005
Bangladesh X 5/15/20,2.2430550341232447
Bangladesh X 5/16/20,2.203729477841989
Bangladesh X 5/17/20,2.164282363228267
Bangladesh X 5/18/20,2.1247961968038
Bangladesh X 5/19/20,2.0853155818622326
Bangladesh X 5/20/20,2.0458705729834037
Bangladesh X 5/21/20,2.006469975967775
Bangladesh X 5/22/20,1.9671254680724815
Bangladesh X 5/23/20,1.9278360921452986
Bangladesh X 5/24/20,1.8886037624906749
Bangladesh X 5/25/20,1.849420821890817
Bangladesh X 5/26/20,1.8102752102277009
Bangladesh X 5/27/20,1.7711542930919677
Bangladesh X 5/28/20,1.732046393226483
Bangladesh X 5/29/20,1.692943087691674
Bangladesh X 5/30/20,1.6538428450439824
Bangladesh X 5/31/20,1.6147404966613976
Bangladesh X 6/1/20,1.5756350853916956
Bangladesh X 6/2/20,1.5365193368779728
Bangladesh X 6/3/20,1.497384445319767
Bangladesh X 6/4/20,1.4582480223180028
Bangladesh X 6/5/20,1.4191196393949213
Bangladesh X 6/6/20,1.3800027422985295
Bangladesh X 6/7/20,1.3409030739421723
Barbados X 3/6/20,0.0
Barbados X 3/7/20,0.0
Barbados X 3/8/20,0.0
Barbados X 3/9/20,0.0
Barbados X 3/10/20,0.0
Barbados X 3/11/20,0.0
Barbados X 3/12/20,0.0
Barbados X 3/13/20,0.0
Barbados X 3/14/20,0.0
Barbados X 3/15/20,0.0
Barbados X 3/16/20,0.0
Barbados X 3/17/20,0.0
Barbados X 3/18/20,0.0
Barbados X 3/19/20,0.0
Barbados X 3/20/20,0.0
Barbados X 3/21/20,0.0
Barbados X 3/22/20,0.0
Barbados X 3/23/20,0.0
Barbados X 3/24/20,0.0
Barbados X 3/25/20,0.0
Barbados X 3/26/20,0.0
Barbados X 3/27/20,0.0
Barbados X 3/28/20,0.0
Barbados X 3/29/20,0.0
Barbados X 3/30/20,0.0
Barbados X 3/31/20,0.0
Barbados X 4/1/20,0.0
Barbados X 4/2/20,0.0
Barbados X 4/3/20,0.0
Barbados X 4/4/20,0.0
Barbados X 4/5/20,0.0
Barbados X 4/6/20,0.0
Barbados X 4/7/20,0.0
Barbados X 4/8/20,0.0
Barbados X 4/9/20,0.0
Barbados X 4/10/20,0.0
Barbados X 4/11/20,0.0
Barbados X 4/12/20,0.0
Barbados X 4/13/20,0.0
Barbados X 4/14/20,0.0
Barbados X 4/15/20,0.0
Barbados X 4/16/20,0.0
